fname,vars,xors,hard nonxor clauses,soft clauses,SAT,orig time,new time
seed-2-xors-57-x_11.grid,49,57,0,193,UNSAT,0.01,0.01
seed-2-xors-57-x_12.grid,49,57,0,193,UNSAT,0.02,0.02
seed-2-xors-57-x_13.grid,49,57,0,193,UNSAT,0.01,0.02
seed-2-xors-57-x_14.grid,49,57,0,193,UNSAT,0.02,0.01
seed-2-xors-57-x_15.grid,49,57,0,193,UNSAT,0.02,0.02
seed-2-xors-57-x_2.grid,49,57,0,193,UNSAT,0.01,0.02
seed-2-xors-57-x_3.grid,49,57,0,193,UNSAT,0.01,0.02
seed-2-xors-57-x_4.grid,49,57,0,193,UNSAT,0.02,0.01
seed-2-xors-57-x_5.grid,49,57,0,193,UNSAT,0.01,0.02
seed-2-xors-57-x_6.grid,49,57,0,193,UNSAT,0.02,0.02
seed-2-xors-57-x_7.grid,49,57,0,193,UNSAT,0.01,0.02
seed-2-xors-57-x_8.grid,49,57,0,193,UNSAT,0.02,0.02
seed-2-xors-57-x_9.grid,49,57,0,193,UNSAT,0.01,0.01
seed-2-xors-58-x_10.grid,49,58,0,193,UNSAT,0.02,0.02
seed-2-xors-58-x_11.grid,49,58,0,193,UNSAT,0.01,0.01
seed-2-xors-58-x_12.grid,49,58,0,193,UNSAT,0.01,0.02
seed-2-xors-58-x_13.grid,49,58,0,193,UNSAT,0.02,0.02
seed-2-xors-58-x_14.grid,49,58,0,193,UNSAT,0.01,0.02
seed-2-xors-58-x_15.grid,49,58,0,193,UNSAT,0.02,0.02
seed-2-xors-58-x_2.grid,49,58,0,193,UNSAT,0.01,0.02
seed-2-xors-58-x_3.grid,49,58,0,193,UNSAT,0.01,0.01
seed-2-xors-58-x_4.grid,49,58,0,193,UNSAT,0.01,0.01
seed-2-xors-58-x_5.grid,49,58,0,193,UNSAT,0.01,0.02
seed-2-xors-58-x_6.grid,49,58,0,193,UNSAT,0.02,0.02
seed-2-xors-58-x_7.grid,49,58,0,193,UNSAT,0.02,0.01
seed-2-xors-58-x_8.grid,49,58,0,193,UNSAT,0.02,0.02
seed-2-xors-58-x_9.grid,49,58,0,193,UNSAT,0.01,0.02
seed-2-xors-59-x_10.grid,49,59,0,193,UNSAT,0.02,0.02
seed-2-xors-59-x_11.grid,49,59,0,193,UNSAT,0.01,0.01
seed-2-xors-59-x_12.grid,49,59,0,193,UNSAT,0.02,0.02
seed-2-xors-59-x_13.grid,49,59,0,193,UNSAT,0.02,0.02
seed-2-xors-59-x_14.grid,49,59,0,193,UNSAT,0.01,0.02
seed-2-xors-59-x_15.grid,49,59,0,193,UNSAT,0.02,0.02
seed-2-xors-59-x_2.grid,49,59,0,193,UNSAT,0.01,0.01
seed-2-xors-59-x_3.grid,49,59,0,193,UNSAT,0.01,0.02
seed-2-xors-59-x_4.grid,49,59,0,193,UNSAT,0.01,0.01
seed-2-xors-59-x_5.grid,49,59,0,193,UNSAT,0.02,0.02
seed-2-xors-59-x_6.grid,49,59,0,193,UNSAT,0.02,0.02
seed-2-xors-59-x_7.grid,49,59,0,193,UNSAT,0.02,0.01
seed-2-xors-59-x_8.grid,49,59,0,193,UNSAT,0.02,0.02
seed-2-xors-59-x_9.grid,49,59,0,193,UNSAT,0.02,0.01
seed-2-xors-5-x_10.grid,49,5,0,193,SAT,0.20,0.13
seed-2-xors-5-x_11.grid,49,5,0,193,SAT,0.11,0.15
seed-2-xors-5-x_12.grid,49,5,0,193,SAT,0.24,0.27
seed-2-xors-5-x_13.grid,49,5,0,193,SAT,0.34,0.25
seed-2-xors-5-x_14.grid,49,5,0,193,SAT,0.89,0.71
seed-2-xors-5-x_15.grid,49,5,0,193,SAT,0.22,0.12
seed-2-xors-5-x_2.grid,49,5,0,193,SAT,0.08,0.05
seed-2-xors-5-x_3.grid,49,5,0,193,SAT,0.37,0.28
seed-2-xors-5-x_4.grid,49,5,0,193,SAT,0.21,0.49
seed-2-xors-5-x_5.grid,49,5,0,193,SAT,0.17,0.45
seed-2-xors-5-x_6.grid,49,5,0,193,SAT,0.09,0.21
seed-2-xors-5-x_7.grid,49,5,0,193,SAT,0.12,0.14
seed-2-xors-5-x_8.grid,49,5,0,193,SAT,0.59,0.94
seed-2-xors-5-x_9.grid,49,5,0,193,SAT,1.86,0.73
seed-2-xors-60-x_10.grid,49,60,0,193,UNSAT,0.02,0.02
seed-2-xors-60-x_11.grid,49,60,0,193,UNSAT,0.01,0.01
seed-2-xors-60-x_12.grid,49,60,0,193,UNSAT,0.02,0.02
seed-2-xors-60-x_13.grid,49,60,0,193,UNSAT,0.02,0.02
seed-2-xors-60-x_14.grid,49,60,0,193,UNSAT,0.02,0.01
seed-2-xors-60-x_15.grid,49,60,0,193,UNSAT,0.02,0.02
seed-2-xors-60-x_2.grid,49,60,0,193,UNSAT,0.02,0.02
seed-2-xors-60-x_3.grid,49,60,0,193,UNSAT,0.01,0.02
seed-2-xors-60-x_4.grid,49,60,0,193,UNSAT,0.01,0.01
seed-2-xors-60-x_5.grid,49,60,0,193,UNSAT,0.01,0.02
seed-2-xors-60-x_6.grid,49,60,0,193,UNSAT,0.02,0.01
seed-2-xors-60-x_7.grid,49,60,0,193,UNSAT,0.01,0.01
seed-2-xors-60-x_8.grid,49,60,0,193,UNSAT,0.02,0.02
seed-2-xors-60-x_9.grid,49,60,0,193,UNSAT,0.02,0.01
seed-2-xors-6-x_10.grid,49,6,0,193,SAT,0.26,0.11
seed-2-xors-6-x_11.grid,49,6,0,193,SAT,0.07,0.17
seed-2-xors-6-x_12.grid,49,6,0,193,SAT,0.74,0.66
seed-2-xors-6-x_13.grid,49,6,0,193,SAT,0.08,0.08
seed-2-xors-6-x_14.grid,49,6,0,193,SAT,0.62,0.08
seed-2-xors-6-x_15.grid,49,6,0,193,SAT,1.08,1.03
seed-2-xors-6-x_2.grid,49,6,0,193,SAT,0.68,0.16
seed-2-xors-6-x_3.grid,49,6,0,193,SAT,0.51,0.25
seed-2-xors-6-x_4.grid,49,6,0,193,SAT,2.63,1.16
seed-2-xors-6-x_5.grid,49,6,0,193,SAT,0.89,1.01
seed-2-xors-6-x_6.grid,49,6,0,193,SAT,0.09,0.20
seed-2-xors-6-x_7.grid,49,6,0,193,SAT,0.26,0.43
seed-2-xors-6-x_8.grid,49,6,0,193,SAT,5.60,0.94
seed-2-xors-6-x_9.grid,49,6,0,193,SAT,2.01,0.61
seed-2-xors-7-x_10.grid,49,7,0,193,SAT,2.59,1.27
seed-2-xors-7-x_11.grid,49,7,0,193,SAT,0.96,0.41
seed-2-xors-7-x_12.grid,49,7,0,193,SAT,0.90,0.34
seed-2-xors-7-x_13.grid,49,7,0,193,SAT,0.65,0.57
seed-2-xors-7-x_14.grid,49,7,0,193,SAT,6.27,1.04
seed-2-xors-7-x_15.grid,49,7,0,193,SAT,2.88,2.53
seed-2-xors-7-x_2.grid,49,7,0,193,SAT,0.21,0.18
seed-2-xors-7-x_3.grid,49,7,0,193,SAT,1.11,0.33
seed-2-xors-7-x_4.grid,49,7,0,193,SAT,1.47,0.12
seed-2-xors-7-x_5.grid,49,7,0,193,SAT,3.36,1.57
seed-2-xors-7-x_6.grid,49,7,0,193,SAT,3.86,0.73
seed-2-xors-7-x_7.grid,49,7,0,193,SAT,2.15,0.81
seed-2-xors-7-x_8.grid,49,7,0,193,SAT,0.34,0.33
seed-2-xors-7-x_9.grid,49,7,0,193,SAT,0.23,0.19
seed-2-xors-8-x_10.grid,49,8,0,193,SAT,16.88,3.08
seed-2-xors-8-x_11.grid,49,8,0,193,SAT,5.65,1.91
seed-2-xors-8-x_12.grid,49,8,0,193,SAT,3.88,0.70
seed-2-xors-8-x_13.grid,49,8,0,193,SAT,46.56,3.49
seed-2-xors-8-x_14.grid,49,8,0,193,SAT,12.66,4.85
seed-2-xors-8-x_15.grid,49,8,0,193,SAT,31.14,5.51
seed-2-xors-8-x_2.grid,49,8,0,193,SAT,2.84,0.13
seed-2-xors-8-x_3.grid,49,8,0,193,SAT,5.59,0.25
seed-2-xors-8-x_4.grid,49,8,0,193,SAT,9.21,0.53
seed-2-xors-8-x_5.grid,49,8,0,193,SAT,29.99,2.16
seed-2-xors-8-x_6.grid,49,8,0,193,SAT,16.74,0.43
seed-2-xors-8-x_7.grid,49,8,0,193,SAT,1.38,0.67
seed-2-xors-8-x_8.grid,49,8,0,193,SAT,1.23,0.78
seed-2-xors-8-x_9.grid,49,8,0,193,SAT,24.67,9.36
seed-2-xors-9-x_10.grid,49,9,0,193,SAT,46.15,10.98
seed-2-xors-9-x_11.grid,49,9,0,193,SAT,74.39,4.95
seed-2-xors-9-x_12.grid,49,9,0,193,SAT,19.26,1.03
seed-2-xors-9-x_13.grid,49,9,0,193,SAT,7.33,0.56
seed-2-xors-9-x_14.grid,49,9,0,193,SAT,23.11,2.77
seed-2-xors-9-x_15.grid,49,9,0,193,SAT,4.04,1.06
seed-2-xors-9-x_2.grid,49,9,0,193,SAT,4.67,0.15
seed-2-xors-9-x_3.grid,49,9,0,193,SAT,55.46,3.98
seed-2-xors-9-x_4.grid,49,9,0,193,SAT,31.99,1.60
seed-2-xors-9-x_5.grid,49,9,0,193,SAT,170.57,1.43
seed-2-xors-9-x_6.grid,49,9,0,193,SAT,39.12,3.24
seed-2-xors-9-x_7.grid,49,9,0,193,SAT,56.88,8.85
seed-2-xors-9-x_8.grid,49,9,0,193,SAT,27.14,1.11
seed-2-xors-9-x_9.grid,49,9,0,193,SAT,63.27,5.19
seed-3-xors-0-x_10.grid,49,0,0,193,SAT,0.02,0.01
seed-3-xors-0-x_11.grid,49,0,0,193,SAT,0.03,0.02
seed-3-xors-0-x_12.grid,49,0,0,193,SAT,0.01,0.01
seed-3-xors-0-x_13.grid,49,0,0,193,SAT,0.01,0.01
seed-3-xors-0-x_14.grid,49,0,0,193,SAT,0.02,0.01
seed-3-xors-0-x_15.grid,49,0,0,193,SAT,0.01,0.01
seed-3-xors-0-x_2.grid,49,0,0,193,SAT,0.02,0.02
seed-3-xors-0-x_3.grid,49,0,0,193,SAT,0.01,0.01
seed-3-xors-0-x_4.grid,49,0,0,193,SAT,0.01,0.01
seed-3-xors-0-x_5.grid,49,0,0,193,SAT,0.01,0.02
seed-3-xors-0-x_6.grid,49,0,0,193,SAT,0.02,0.02
seed-3-xors-0-x_7.grid,49,0,0,193,SAT,0.01,0.02
seed-3-xors-0-x_8.grid,49,0,0,193,SAT,0.02,0.02
seed-3-xors-0-x_9.grid,49,0,0,193,SAT,0.01,0.01
seed-3-xors-10-x_10.grid,49,10,0,193,SAT,56.33,9.56
seed-3-xors-10-x_11.grid,49,10,0,193,SAT,46.73,12.25
seed-3-xors-10-x_12.grid,49,10,0,193,SAT,40.76,2.64
seed-3-xors-10-x_13.grid,49,10,0,193,SAT,60.75,1.55
seed-3-xors-10-x_14.grid,49,10,0,193,SAT,37.25,2.73
seed-3-xors-10-x_15.grid,49,10,0,193,SAT,49.54,6.70
seed-3-xors-10-x_2.grid,49,10,0,193,SAT,78.47,0.80
seed-3-xors-10-x_3.grid,49,10,0,193,SAT,34.03,0.88
seed-3-xors-10-x_4.grid,49,10,0,193,SAT,9.52,0.66
seed-3-xors-10-x_5.grid,49,10,0,193,SAT,99.03,3.38
seed-3-xors-10-x_6.grid,49,10,0,193,SAT,90.71,2.27
seed-3-xors-10-x_7.grid,49,10,0,193,SAT,62.03,3.69
seed-3-xors-10-x_8.grid,49,10,0,193,SAT,168.46,10.89
seed-3-xors-10-x_9.grid,49,10,0,193,SAT,37.07,2.05
seed-3-xors-11-x_10.grid,49,11,0,193,SAT,224.45,12.81
seed-3-xors-11-x_11.grid,49,11,0,193,SAT,87.30,13.98
seed-3-xors-11-x_12.grid,49,11,0,193,SAT,92.56,6.03
seed-3-xors-11-x_13.grid,49,11,0,193,SAT,303.61,12.60
seed-3-xors-11-x_14.grid,49,11,0,193,SAT,251.85,14.41
seed-3-xors-11-x_15.grid,49,11,0,193,SAT,110.01,4.53
seed-3-xors-11-x_2.grid,49,11,0,193,SAT,98.58,1.01
seed-3-xors-11-x_3.grid,49,11,0,193,SAT,239.64,2.67
seed-3-xors-11-x_4.grid,49,11,0,193,SAT,41.80,1.87
seed-3-xors-11-x_5.grid,49,11,0,193,SAT,26.38,1.86
seed-3-xors-11-x_6.grid,49,11,0,193,SAT,303.63,6.97
seed-3-xors-11-x_7.grid,49,11,0,193,SAT,88.29,1.87
seed-3-xors-11-x_8.grid,49,11,0,193,SAT,43.51,6.59
seed-3-xors-11-x_9.grid,49,11,0,193,SAT,177.05,4.37
seed-3-xors-12-x_10.grid,49,12,0,193,SAT,306.17,6.67
seed-3-xors-12-x_11.grid,49,12,0,193,SAT,29.88,5.44
seed-3-xors-12-x_12.grid,49,12,0,193,SAT,59.57,2.69
seed-3-xors-12-x_13.grid,49,12,0,193,SAT,28.71,1.10
seed-3-xors-12-x_14.grid,49,12,0,193,SAT,301.62,14.95
seed-3-xors-12-x_15.grid,49,12,0,193,SAT,250.96,15.54
seed-3-xors-12-x_2.grid,49,12,0,193,SAT,112.95,4.69
seed-3-xors-12-x_3.grid,49,12,0,193,SAT,105.60,4.88
seed-3-xors-12-x_4.grid,49,12,0,193,SAT,255.92,2.19
seed-3-xors-12-x_5.grid,49,12,0,193,SAT,89.30,8.19
seed-3-xors-12-x_6.grid,49,12,0,193,SAT,304.03,7.02
seed-3-xors-12-x_7.grid,49,12,0,193,SAT,304.96,12.12
seed-3-xors-12-x_8.grid,49,12,0,193,SAT,303.20,17.24
seed-3-xors-12-x_9.grid,49,12,0,193,SAT,253.60,13.04
seed-3-xors-13-x_10.grid,49,13,0,193,SAT,133.18,4.27
seed-3-xors-13-x_11.grid,49,13,0,193,SAT,85.10,4.30
seed-3-xors-13-x_12.grid,49,13,0,193,SAT,38.84,1.37
seed-3-xors-13-x_13.grid,49,13,0,193,SAT,73.04,4.05
seed-3-xors-13-x_14.grid,49,13,0,193,SAT,124.50,9.70
seed-3-xors-13-x_15.grid,49,13,0,193,SAT,308.53,21.74
seed-3-xors-13-x_2.grid,49,13,0,193,SAT,318.22,25.91
seed-3-xors-13-x_3.grid,49,13,0,193,SAT,303.35,5.12
seed-3-xors-13-x_4.grid,49,13,0,193,SAT,311.84,27.45
seed-3-xors-13-x_5.grid,49,13,0,193,SAT,306.67,16.66
seed-3-xors-13-x_6.grid,49,13,0,193,SAT,301.42,13.77
seed-3-xors-13-x_7.grid,49,13,0,193,SAT,337.69,16.49
seed-3-xors-13-x_8.grid,49,13,0,193,SAT,310.47,6.72
seed-3-xors-13-x_9.grid,49,13,0,193,SAT,308.66,15.02
seed-3-xors-14-x_10.grid,49,14,0,193,SAT,19.28,1.36
seed-3-xors-14-x_11.grid,49,14,0,193,SAT,141.59,3.53
seed-3-xors-14-x_12.grid,49,14,0,193,SAT,142.59,10.39
seed-3-xors-14-x_13.grid,49,14,0,193,SAT,310.88,21.02
seed-3-xors-14-x_14.grid,49,14,0,193,SAT,303.59,20.70
seed-3-xors-14-x_15.grid,49,14,0,193,SAT,313.26,31.38
seed-3-xors-14-x_2.grid,49,14,0,193,SAT,96.71,18.63
seed-3-xors-14-x_3.grid,49,14,0,193,SAT,343.65,21.33
seed-3-xors-14-x_4.grid,49,14,0,193,SAT,313.92,28.51
seed-3-xors-14-x_5.grid,49,14,0,193,SAT,321.62,21.78
seed-3-xors-14-x_6.grid,49,14,0,193,SAT,316.28,25.42
seed-3-xors-14-x_7.grid,49,14,0,193,SAT,303.47,16.88
seed-3-xors-14-x_8.grid,49,14,0,193,SAT,308.65,20.71
seed-3-xors-14-x_9.grid,49,14,0,193,SAT,302.55,20.90
seed-3-xors-15-x_10.grid,49,15,0,193,SAT,302.75,19.16
seed-3-xors-15-x_11.grid,49,15,0,193,SAT,340.58,26.48
seed-3-xors-15-x_12.grid,49,15,0,193,SAT,422.21,81.60
seed-3-xors-15-x_13.grid,49,15,0,193,SAT,44.19,2.74
seed-3-xors-15-x_14.grid,49,15,0,193,SAT,302.97,19.49
seed-3-xors-15-x_15.grid,49,15,0,193,SAT,377.53,46.63
seed-3-xors-15-x_2.grid,49,15,0,193,SAT,321.73,23.86
seed-3-xors-15-x_3.grid,49,15,0,193,SAT,314.76,27.98
seed-3-xors-15-x_4.grid,49,15,0,193,SAT,359.41,39.52
seed-3-xors-15-x_5.grid,49,15,0,193,SAT,302.81,17.56
seed-3-xors-15-x_6.grid,49,15,0,193,SAT,309.32,11.77
seed-3-xors-15-x_7.grid,49,15,0,193,SAT,351.21,35.77
seed-3-xors-15-x_8.grid,49,15,0,193,SAT,307.73,28.12
seed-3-xors-15-x_9.grid,49,15,0,193,SAT,313.30,30.35
seed-3-xors-16-x_10.grid,49,16,0,193,SAT,409.49,38.43
seed-3-xors-16-x_11.grid,49,16,0,193,SAT,320.85,29.84
seed-3-xors-16-x_12.grid,49,16,0,193,SAT,304.50,11.92
seed-3-xors-16-x_13.grid,49,16,0,193,SAT,310.85,29.91
seed-3-xors-16-x_14.grid,49,16,0,193,SAT,133.68,4.21
seed-3-xors-16-x_15.grid,49,16,0,193,SAT,317.35,26.55
seed-3-xors-16-x_2.grid,49,16,0,193,SAT,336.44,16.35
seed-3-xors-16-x_3.grid,49,16,0,193,SAT,363.25,18.87
seed-3-xors-16-x_4.grid,49,16,0,193,SAT,384.50,54.04
seed-3-xors-16-x_5.grid,49,16,0,193,SAT,302.78,4.27
seed-3-xors-16-x_6.grid,49,16,0,193,SAT,311.42,22.40
seed-3-xors-16-x_7.grid,49,16,0,193,SAT,314.29,41.07
seed-3-xors-16-x_8.grid,49,16,0,193,SAT,338.89,31.60
seed-3-xors-16-x_9.grid,49,16,0,193,SAT,351.24,50.91
seed-3-xors-17-x_10.grid,49,17,0,193,SAT,343.56,33.10
seed-3-xors-17-x_11.grid,49,17,0,193,SAT,580.56,101.61
seed-3-xors-17-x_12.grid,49,17,0,193,SAT,98.31,69.19
seed-3-xors-17-x_13.grid,49,17,0,193,SAT,404.49,50.22
seed-3-xors-17-x_14.grid,49,17,0,193,SAT,318.35,25.25
seed-3-xors-17-x_15.grid,49,17,0,193,SAT,321.51,37.03
seed-3-xors-17-x_2.grid,49,17,0,193,SAT,175.91,25.13
seed-3-xors-17-x_3.grid,49,17,0,193,SAT,361.06,54.12
seed-3-xors-17-x_4.grid,49,17,0,193,SAT,337.21,31.46
seed-3-xors-17-x_5.grid,49,17,0,193,SAT,379.46,73.68
seed-3-xors-17-x_6.grid,49,17,0,193,SAT,103.75,57.95
seed-3-xors-17-x_7.grid,49,17,0,193,SAT,322.53,36.04
seed-3-xors-17-x_8.grid,49,17,0,193,SAT,324.07,23.65
seed-3-xors-17-x_9.grid,49,17,0,193,SAT,71.36,15.29
seed-3-xors-18-x_10.grid,49,18,0,193,SAT,92.64,79.91
seed-3-xors-18-x_11.grid,49,18,0,193,SAT,103.62,46.83
seed-3-xors-18-x_12.grid,49,18,0,193,SAT,721.58,77.00
seed-3-xors-18-x_13.grid,49,18,0,193,SAT,315.43,71.15
seed-3-xors-18-x_14.grid,49,18,0,193,SAT,399.24,30.97
seed-3-xors-18-x_15.grid,49,18,0,193,SAT,86.78,37.92
seed-3-xors-18-x_2.grid,49,18,0,193,SAT,485.10,32.11
seed-3-xors-18-x_3.grid,49,18,0,193,SAT,324.44,26.18
seed-3-xors-18-x_4.grid,49,18,0,193,SAT,1081.55,201.38
seed-3-xors-18-x_5.grid,49,18,0,193,SAT,207.11,244.86
seed-3-xors-18-x_6.grid,49,18,0,193,SAT,586.13,153.71
seed-3-xors-18-x_7.grid,49,18,0,193,SAT,503.34,117.45
seed-3-xors-18-x_8.grid,49,18,0,193,SAT,338.61,44.33
seed-3-xors-18-x_9.grid,49,18,0,193,SAT,133.49,46.25
seed-3-xors-19-x_10.grid,49,19,0,193,SAT,386.93,97.61
seed-3-xors-19-x_11.grid,49,19,0,193,SAT,78.45,36.04
seed-3-xors-19-x_12.grid,49,19,0,193,SAT,184.30,174.68
seed-3-xors-19-x_13.grid,49,19,0,193,SAT,309.00,111.76
seed-3-xors-19-x_14.grid,49,19,0,193,SAT,760.82,346.50
seed-3-xors-19-x_15.grid,49,19,0,193,SAT,318.43,364.47
seed-3-xors-19-x_2.grid,49,19,0,193,SAT,456.62,21.85
seed-3-xors-19-x_3.grid,49,19,0,193,SAT,549.47,103.78
seed-3-xors-19-x_4.grid,49,19,0,193,SAT,547.66,86.46
seed-3-xors-19-x_5.grid,49,19,0,193,SAT,122.51,43.38
seed-3-xors-19-x_6.grid,49,19,0,193,SAT,261.97,171.85
seed-3-xors-19-x_7.grid,49,19,0,193,SAT,116.62,49.11
seed-3-xors-19-x_8.grid,49,19,0,193,SAT,591.01,98.66
seed-3-xors-19-x_9.grid,49,19,0,193,SAT,332.44,563.35
seed-3-xors-1-x_10.grid,49,1,0,193,SAT,0.10,0.11
seed-3-xors-1-x_11.grid,49,1,0,193,SAT,0.03,0.03
seed-3-xors-1-x_12.grid,49,1,0,193,SAT,0.02,0.02
seed-3-xors-1-x_13.grid,49,1,0,193,SAT,0.03,0.02
seed-3-xors-1-x_14.grid,49,1,0,193,SAT,0.01,0.01
seed-3-xors-1-x_15.grid,49,1,0,193,SAT,0.02,0.02
seed-3-xors-1-x_2.grid,49,1,0,193,SAT,0.02,0.02
seed-3-xors-1-x_3.grid,49,1,0,193,SAT,0.01,0.02
seed-3-xors-1-x_4.grid,49,1,0,193,SAT,0.01,0.02
seed-3-xors-1-x_5.grid,49,1,0,193,SAT,0.01,0.02
seed-3-xors-1-x_6.grid,49,1,0,193,SAT,0.03,0.03
seed-3-xors-1-x_7.grid,49,1,0,193,SAT,0.02,0.02
seed-3-xors-1-x_8.grid,49,1,0,193,SAT,0.01,0.02
seed-3-xors-1-x_9.grid,49,1,0,193,SAT,0.04,0.04
seed-3-xors-20-x_10.grid,49,20,0,193,SAT,248.50,962.10
seed-3-xors-20-x_11.grid,49,20,0,193,SAT,679.76,269.95
seed-3-xors-20-x_12.grid,49,20,0,193,SAT,2207.16,400.76
seed-3-xors-20-x_13.grid,49,20,0,193,SAT,166.13,84.62
seed-3-xors-20-x_14.grid,49,20,0,193,SAT,308.79,215.37
seed-3-xors-20-x_15.grid,49,20,0,193,SAT,176.49,86.88
seed-3-xors-20-x_2.grid,49,20,0,193,SAT,380.14,25.09
seed-3-xors-20-x_3.grid,49,20,0,193,SAT,205.58,152.97
seed-3-xors-20-x_4.grid,49,20,0,193,SAT,285.14,74.89
seed-3-xors-20-x_5.grid,49,20,0,193,SAT,696.63,1360.51
seed-3-xors-20-x_6.grid,49,20,0,193,SAT,1156.69,2059.75
seed-3-xors-20-x_7.grid,49,20,0,193,SAT,349.45,411.03
seed-3-xors-20-x_8.grid,49,20,0,193,SAT,162.69,125.57
seed-3-xors-20-x_9.grid,49,20,0,193,SAT,414.41,338.51
seed-3-xors-21-x_10.grid,49,21,0,193,SAT,2142.04,681.81
seed-3-xors-21-x_11.grid,49,21,0,193,SAT,239.60,158.22
seed-3-xors-21-x_12.grid,49,21,0,193,SAT,990.18,803.45
seed-3-xors-21-x_13.grid,49,21,0,193,SAT,3120.61,332.79
seed-3-xors-21-x_14.grid,49,21,0,193,SAT,2941.16,580.07
seed-3-xors-21-x_15.grid,49,21,0,193,SAT,597.88,394.79
seed-3-xors-21-x_2.grid,49,21,0,193,SAT,128.96,29.06
seed-3-xors-21-x_3.grid,49,21,0,193,SAT,278.59,147.52
seed-3-xors-21-x_4.grid,49,21,0,193,SAT,324.73,252.25
seed-3-xors-21-x_5.grid,49,21,0,193,SAT,653.73,566.55
seed-3-xors-21-x_6.grid,49,21,0,193,SAT,143.34,290.13
seed-3-xors-21-x_7.grid,49,21,0,193,SAT,2183.00,975.22
seed-3-xors-21-x_8.grid,49,21,0,193,SAT,333.64,178.68
seed-3-xors-21-x_9.grid,49,21,0,193,SAT,285.60,238.09
seed-3-xors-22-x_10.grid,49,22,0,193,SAT,503.36,878.44
seed-3-xors-22-x_11.grid,49,22,0,193,SAT,1557.77,116.89
seed-3-xors-22-x_12.grid,49,22,0,193,SAT,948.44,657.93
seed-3-xors-22-x_13.grid,49,22,0,193,?,Z,X
seed-3-xors-22-x_14.grid,49,22,0,193,SAT,465.88,164.11
seed-3-xors-22-x_15.grid,49,22,0,193,SAT,410.46,145.13
seed-3-xors-22-x_2.grid,49,22,0,193,SAT,160.93,25.46
seed-3-xors-22-x_3.grid,49,22,0,193,SAT,4462.68,2170.37
seed-3-xors-22-x_4.grid,49,22,0,193,SAT,1736.65,1257.64
seed-3-xors-22-x_5.grid,49,22,0,193,SAT,792.26,1306.45
seed-3-xors-22-x_6.grid,49,22,0,193,SAT,Z,2399.07
seed-3-xors-22-x_7.grid,49,22,0,193,SAT,2942.81,1276.06
seed-3-xors-22-x_8.grid,49,22,0,193,SAT,2227.59,811.38
seed-3-xors-22-x_9.grid,49,22,0,193,SAT,1095.84,811.24
seed-3-xors-23-x_10.grid,49,23,0,193,SAT,3502.22,1256.06
seed-3-xors-23-x_11.grid,49,23,0,193,SAT,2856.45,1584.25
seed-3-xors-23-x_12.grid,49,23,0,193,SAT,Z,1665.47
seed-3-xors-23-x_13.grid,49,23,0,193,SAT,233.21,57.56
seed-3-xors-23-x_14.grid,49,23,0,193,SAT,533.13,307.77
seed-3-xors-23-x_15.grid,49,23,0,193,SAT,993.39,593.74
seed-3-xors-23-x_2.grid,49,23,0,193,SAT,396.92,253.65
seed-3-xors-23-x_3.grid,49,23,0,193,SAT,3154.07,1711.11
seed-3-xors-23-x_4.grid,49,23,0,193,SAT,2542.98,561.75
seed-3-xors-23-x_5.grid,49,23,0,193,SAT,322.37,33.28
seed-3-xors-23-x_6.grid,49,23,0,193,?,Z,X
seed-3-xors-23-x_7.grid,49,23,0,193,SAT,203.82,38.75
seed-3-xors-23-x_8.grid,49,23,0,193,SAT,4933.59,X
seed-3-xors-23-x_9.grid,49,23,0,193,SAT,Z,2915.97
seed-3-xors-24-x_10.grid,49,24,0,193,?,Z,X
seed-3-xors-24-x_11.grid,49,24,0,193,SAT,2038.22,984.95
seed-3-xors-24-x_12.grid,49,24,0,193,SAT,3064.73,1003.56
seed-3-xors-24-x_13.grid,49,24,0,193,SAT,3095.12,696.05
seed-3-xors-24-x_14.grid,49,24,0,193,?,Z,X
seed-3-xors-24-x_15.grid,49,24,0,193,SAT,Z,728.26
seed-3-xors-24-x_2.grid,49,24,0,193,SAT,694.88,528.13
seed-3-xors-24-x_3.grid,49,24,0,193,SAT,1536.23,2412.21
seed-3-xors-24-x_4.grid,49,24,0,193,SAT,2915.39,X
seed-3-xors-24-x_5.grid,49,24,0,193,SAT,1047.58,267.96
seed-3-xors-24-x_6.grid,49,24,0,193,?,Z,X
seed-3-xors-24-x_7.grid,49,24,0,193,SAT,Z,2528.09
seed-3-xors-24-x_8.grid,49,24,0,193,SAT,Z,2390.75
seed-3-xors-24-x_9.grid,49,24,0,193,SAT,Z,4796.89
seed-3-xors-25-x_10.grid,49,25,0,193,SAT,4996.85,981.99
seed-3-xors-25-x_11.grid,49,25,0,193,?,Z,X
seed-3-xors-25-x_12.grid,49,25,0,193,SAT,4747.01,2494.85
seed-3-xors-25-x_13.grid,49,25,0,193,SAT,978.26,272.52
seed-3-xors-25-x_14.grid,49,25,0,193,?,Z,X
seed-3-xors-25-x_15.grid,49,25,0,193,SAT,3610.98,2144.57
seed-3-xors-25-x_2.grid,49,25,0,193,SAT,2509.31,1912.07
seed-3-xors-25-x_3.grid,49,25,0,193,SAT,Z,4367.73
seed-3-xors-25-x_4.grid,49,25,0,193,?,Z,X
seed-3-xors-25-x_5.grid,49,25,0,193,SAT,2331.67,1394.19
seed-3-xors-25-x_6.grid,49,25,0,193,SAT,Z,2588.96
