fname,vars,xors,hard nonxor clauses,soft clauses,SAT,orig time,new time
Net27_89_22_count_118.cnf-x222_wcnf_xor_blasted,230,222,238,118,UNSAT,Z,0.25
Net27_89_22_count_118.cnf-x223_wcnf_xor_blasted,230,223,238,118,UNSAT,Z,0.23
Net27_89_22_count_118.cnf-x224_wcnf_xor_blasted,230,224,238,118,UNSAT,Z,0.23
Net27_89_22_count_118.cnf-x225_wcnf_xor_blasted,230,225,238,118,UNSAT,Z,0.21
Net27_89_22_count_118.cnf-x226_wcnf_xor_blasted,230,226,238,118,UNSAT,Z,0.24
Net27_89_22_count_118.cnf-x227_wcnf_xor_blasted,230,227,238,118,UNSAT,Z,0.24
Net27_89_22_count_118.cnf-x228_wcnf_xor_blasted,230,228,238,118,UNSAT,0.23,0.25
Net27_89_22_count_118.cnf-x229_wcnf_xor_blasted,230,229,238,118,UNSAT,0.25,0.24
Net27_89_22_count_118.cnf-x230_wcnf_xor_blasted,230,230,238,118,UNSAT,0.23,0.24
Net27_90_62_count_118.cnf-x170_wcnf_xor_blasted,230,170,238,118,?,Z,X
Net27_90_62_count_118.cnf-x171_wcnf_xor_blasted,230,171,238,118,?,Z,X
Net27_90_62_count_118.cnf-x172_wcnf_xor_blasted,230,172,238,118,?,Z,X
Net27_90_62_count_118.cnf-x173_wcnf_xor_blasted,230,173,238,118,?,Z,X
Net27_90_62_count_118.cnf-x174_wcnf_xor_blasted,230,174,238,118,?,Z,X
Net27_90_62_count_118.cnf-x175_wcnf_xor_blasted,230,175,238,118,?,Z,X
Net27_90_62_count_118.cnf-x176_wcnf_xor_blasted,230,176,238,118,?,Z,X
Net27_90_62_count_118.cnf-x177_wcnf_xor_blasted,230,177,238,118,?,Z,X
Net27_90_62_count_118.cnf-x178_wcnf_xor_blasted,230,178,238,118,?,Z,X
Net27_90_62_count_118.cnf-x179_wcnf_xor_blasted,230,179,238,118,?,Z,X
Net27_90_62_count_118.cnf-x180_wcnf_xor_blasted,230,180,238,118,?,Z,X
Net27_90_62_count_118.cnf-x181_wcnf_xor_blasted,230,181,238,118,?,Z,X
Net27_90_62_count_118.cnf-x182_wcnf_xor_blasted,230,182,238,118,?,Z,X
Net27_90_62_count_118.cnf-x183_wcnf_xor_blasted,230,183,238,118,?,Z,X
Net27_90_62_count_118.cnf-x184_wcnf_xor_blasted,230,184,238,118,?,Z,X
Net27_90_62_count_118.cnf-x185_wcnf_xor_blasted,230,185,238,118,?,Z,X
Net27_90_62_count_118.cnf-x186_wcnf_xor_blasted,230,186,238,118,?,Z,X
Net27_90_62_count_118.cnf-x187_wcnf_xor_blasted,230,187,238,118,?,Z,X
Net27_90_62_count_118.cnf-x188_wcnf_xor_blasted,230,188,238,118,?,Z,X
Net27_90_62_count_118.cnf-x189_wcnf_xor_blasted,230,189,238,118,?,Z,X
Net27_90_62_count_118.cnf-x190_wcnf_xor_blasted,230,190,238,118,?,Z,X
Net27_90_62_count_118.cnf-x191_wcnf_xor_blasted,230,191,238,118,?,Z,X
Net27_90_62_count_118.cnf-x192_wcnf_xor_blasted,230,192,238,118,?,Z,X
Net27_90_62_count_118.cnf-x193_wcnf_xor_blasted,230,193,238,118,?,Z,X
Net27_90_62_count_118.cnf-x194_wcnf_xor_blasted,230,194,238,118,?,Z,X
Net27_90_62_count_118.cnf-x195_wcnf_xor_blasted,230,195,238,118,?,Z,X
Net27_90_62_count_118.cnf-x196_wcnf_xor_blasted,230,196,238,118,?,Z,X
Net27_90_62_count_118.cnf-x197_wcnf_xor_blasted,230,197,238,118,?,Z,X
Net27_90_62_count_118.cnf-x198_wcnf_xor_blasted,230,198,238,118,?,Z,X
Net27_90_62_count_118.cnf-x199_wcnf_xor_blasted,230,199,238,118,?,Z,X
Net27_90_62_count_118.cnf-x200_wcnf_xor_blasted,230,200,238,118,?,Z,X
Net27_90_62_count_118.cnf-x201_wcnf_xor_blasted,230,201,238,118,UNSAT,Z,1306.98
Net27_90_62_count_118.cnf-x202_wcnf_xor_blasted,230,202,238,118,UNSAT,Z,311.05
Net27_90_62_count_118.cnf-x203_wcnf_xor_blasted,230,203,238,118,UNSAT,Z,180.70
Net27_90_62_count_118.cnf-x204_wcnf_xor_blasted,230,204,238,118,UNSAT,Z,85.33
Net27_90_62_count_118.cnf-x205_wcnf_xor_blasted,230,205,238,118,UNSAT,Z,67.58
Net27_90_62_count_118.cnf-x206_wcnf_xor_blasted,230,206,238,118,UNSAT,Z,33.22
Net27_90_62_count_118.cnf-x207_wcnf_xor_blasted,230,207,238,118,UNSAT,Z,17.73
Net27_90_62_count_118.cnf-x208_wcnf_xor_blasted,230,208,238,118,UNSAT,Z,6.72
Net27_90_62_count_118.cnf-x209_wcnf_xor_blasted,230,209,238,118,UNSAT,Z,6.97
Net27_90_62_count_118.cnf-x210_wcnf_xor_blasted,230,210,238,118,UNSAT,Z,3.93
Net27_90_62_count_118.cnf-x211_wcnf_xor_blasted,230,211,238,118,UNSAT,Z,1.81
Net27_90_62_count_118.cnf-x212_wcnf_xor_blasted,230,212,238,118,UNSAT,Z,1.18
Net27_90_62_count_118.cnf-x213_wcnf_xor_blasted,230,213,238,118,UNSAT,Z,0.75
Net27_90_62_count_118.cnf-x214_wcnf_xor_blasted,230,214,238,118,UNSAT,Z,0.49
Net27_90_62_count_118.cnf-x215_wcnf_xor_blasted,230,215,238,118,UNSAT,Z,0.40
Net27_90_62_count_118.cnf-x216_wcnf_xor_blasted,230,216,238,118,UNSAT,Z,0.39
Net27_90_62_count_118.cnf-x217_wcnf_xor_blasted,230,217,238,118,UNSAT,Z,0.32
Net27_90_62_count_118.cnf-x218_wcnf_xor_blasted,230,218,238,118,UNSAT,Z,0.24
Net27_90_62_count_118.cnf-x219_wcnf_xor_blasted,230,219,238,118,UNSAT,Z,0.26
Net27_90_62_count_118.cnf-x220_wcnf_xor_blasted,230,220,238,118,UNSAT,Z,0.25
Net27_90_62_count_118.cnf-x221_wcnf_xor_blasted,230,221,238,118,UNSAT,Z,0.24
Net27_90_62_count_118.cnf-x222_wcnf_xor_blasted,230,222,238,118,UNSAT,Z,0.24
Net27_90_62_count_118.cnf-x223_wcnf_xor_blasted,230,223,238,118,UNSAT,Z,0.25
Net27_90_62_count_118.cnf-x224_wcnf_xor_blasted,230,224,238,118,UNSAT,Z,0.24
Net27_90_62_count_118.cnf-x225_wcnf_xor_blasted,230,225,238,118,UNSAT,Z,0.24
Net27_90_62_count_118.cnf-x226_wcnf_xor_blasted,230,226,238,118,UNSAT,Z,0.23
Net27_90_62_count_118.cnf-x227_wcnf_xor_blasted,230,227,238,118,UNSAT,0.22,0.23
Net27_90_62_count_118.cnf-x228_wcnf_xor_blasted,230,228,238,118,UNSAT,0.23,0.23
Net27_90_62_count_118.cnf-x229_wcnf_xor_blasted,230,229,238,118,UNSAT,0.22,0.23
Net27_90_62_count_118.cnf-x230_wcnf_xor_blasted,230,230,238,118,UNSAT,0.22,0.24
Net29_105_83_count_164.cnf-x170_wcnf_xor_blasted,280,170,330,164,?,Z,X
Net29_105_83_count_164.cnf-x171_wcnf_xor_blasted,280,171,330,164,?,Z,X
Net29_105_83_count_164.cnf-x172_wcnf_xor_blasted,280,172,330,164,?,Z,X
Net29_105_83_count_164.cnf-x173_wcnf_xor_blasted,280,173,330,164,?,Z,X
Net29_105_83_count_164.cnf-x174_wcnf_xor_blasted,280,174,330,164,?,Z,X
Net29_105_83_count_164.cnf-x175_wcnf_xor_blasted,280,175,330,164,?,Z,X
Net29_105_83_count_164.cnf-x176_wcnf_xor_blasted,280,176,330,164,?,Z,X
Net29_105_83_count_164.cnf-x177_wcnf_xor_blasted,280,177,330,164,?,Z,X
Net29_105_83_count_164.cnf-x178_wcnf_xor_blasted,280,178,330,164,?,Z,X
Net29_105_83_count_164.cnf-x179_wcnf_xor_blasted,280,179,330,164,?,Z,X
Net29_105_83_count_164.cnf-x180_wcnf_xor_blasted,280,180,330,164,?,Z,X
Net29_105_83_count_164.cnf-x181_wcnf_xor_blasted,280,181,330,164,?,Z,X
Net29_105_83_count_164.cnf-x182_wcnf_xor_blasted,280,182,330,164,?,Z,X
Net29_105_83_count_164.cnf-x183_wcnf_xor_blasted,280,183,330,164,?,Z,X
Net29_105_83_count_164.cnf-x184_wcnf_xor_blasted,280,184,330,164,?,Z,X
Net29_105_83_count_164.cnf-x185_wcnf_xor_blasted,280,185,330,164,?,Z,X
Net29_105_83_count_164.cnf-x186_wcnf_xor_blasted,280,186,330,164,?,Z,X
Net29_105_83_count_164.cnf-x187_wcnf_xor_blasted,280,187,330,164,?,Z,X
Net29_105_83_count_164.cnf-x188_wcnf_xor_blasted,280,188,330,164,?,Z,X
Net29_105_83_count_164.cnf-x189_wcnf_xor_blasted,280,189,330,164,?,Z,X
Net29_105_83_count_164.cnf-x190_wcnf_xor_blasted,280,190,330,164,?,Z,X
Net29_105_83_count_164.cnf-x191_wcnf_xor_blasted,280,191,330,164,?,Z,X
Net29_105_83_count_164.cnf-x192_wcnf_xor_blasted,280,192,330,164,?,Z,X
Net29_105_83_count_164.cnf-x193_wcnf_xor_blasted,280,193,330,164,?,Z,X
Net29_105_83_count_164.cnf-x194_wcnf_xor_blasted,280,194,330,164,?,Z,X
Net29_105_83_count_164.cnf-x195_wcnf_xor_blasted,280,195,330,164,?,Z,X
Net29_105_83_count_164.cnf-x196_wcnf_xor_blasted,280,196,330,164,?,Z,X
Net29_105_83_count_164.cnf-x197_wcnf_xor_blasted,280,197,330,164,?,Z,X
Net29_105_83_count_164.cnf-x198_wcnf_xor_blasted,280,198,330,164,?,Z,X
Net29_105_83_count_164.cnf-x199_wcnf_xor_blasted,280,199,330,164,?,Z,X
Net29_105_83_count_164.cnf-x200_wcnf_xor_blasted,280,200,330,164,?,Z,X
Net29_105_83_count_164.cnf-x201_wcnf_xor_blasted,280,201,330,164,?,Z,X
Net29_105_83_count_164.cnf-x202_wcnf_xor_blasted,280,202,330,164,?,Z,X
Net29_105_83_count_164.cnf-x203_wcnf_xor_blasted,280,203,330,164,?,Z,X
Net29_105_83_count_164.cnf-x204_wcnf_xor_blasted,280,204,330,164,?,Z,X
Net29_105_83_count_164.cnf-x205_wcnf_xor_blasted,280,205,330,164,?,Z,X
Net29_105_83_count_164.cnf-x206_wcnf_xor_blasted,280,206,330,164,?,Z,X
Net29_105_83_count_164.cnf-x207_wcnf_xor_blasted,280,207,330,164,?,Z,X
Net29_105_83_count_164.cnf-x208_wcnf_xor_blasted,280,208,330,164,?,Z,X
Net29_105_83_count_164.cnf-x209_wcnf_xor_blasted,280,209,330,164,?,Z,X
Net29_105_83_count_164.cnf-x210_wcnf_xor_blasted,280,210,330,164,?,Z,X
Net29_105_83_count_164.cnf-x211_wcnf_xor_blasted,280,211,330,164,?,Z,X
Net29_105_83_count_164.cnf-x212_wcnf_xor_blasted,280,212,330,164,?,Z,X
Net29_105_83_count_164.cnf-x213_wcnf_xor_blasted,280,213,330,164,?,Z,X
Net29_105_83_count_164.cnf-x214_wcnf_xor_blasted,280,214,330,164,?,Z,X
Net29_105_83_count_164.cnf-x215_wcnf_xor_blasted,280,215,330,164,?,Z,X
Net29_105_83_count_164.cnf-x216_wcnf_xor_blasted,280,216,330,164,?,Z,X
Net29_105_83_count_164.cnf-x217_wcnf_xor_blasted,280,217,330,164,?,Z,X
Net29_105_83_count_164.cnf-x218_wcnf_xor_blasted,280,218,330,164,?,Z,X
Net29_105_83_count_164.cnf-x219_wcnf_xor_blasted,280,219,330,164,?,Z,X
Net29_105_83_count_164.cnf-x220_wcnf_xor_blasted,280,220,330,164,?,Z,X
Net29_105_83_count_164.cnf-x221_wcnf_xor_blasted,280,221,330,164,?,Z,X
Net29_105_83_count_164.cnf-x222_wcnf_xor_blasted,280,222,330,164,?,Z,X
Net29_105_83_count_164.cnf-x223_wcnf_xor_blasted,280,223,330,164,?,Z,X
Net29_105_83_count_164.cnf-x224_wcnf_xor_blasted,280,224,330,164,?,Z,X
Net29_105_83_count_164.cnf-x225_wcnf_xor_blasted,280,225,330,164,?,Z,X
Net29_105_83_count_164.cnf-x226_wcnf_xor_blasted,280,226,330,164,?,Z,X
Net29_105_83_count_164.cnf-x227_wcnf_xor_blasted,280,227,330,164,?,Z,X
Net29_105_83_count_164.cnf-x228_wcnf_xor_blasted,280,228,330,164,?,Z,X
Net29_105_83_count_164.cnf-x229_wcnf_xor_blasted,280,229,330,164,?,Z,X
Net29_105_83_count_164.cnf-x230_wcnf_xor_blasted,280,230,330,164,?,Z,X
Net29_54_2_count_164.cnf-x170_wcnf_xor_blasted,280,170,330,164,?,Z,X
Net29_54_2_count_164.cnf-x171_wcnf_xor_blasted,280,171,330,164,?,Z,X
Net29_54_2_count_164.cnf-x172_wcnf_xor_blasted,280,172,330,164,?,Z,X
Net29_54_2_count_164.cnf-x173_wcnf_xor_blasted,280,173,330,164,?,Z,X
Net29_54_2_count_164.cnf-x174_wcnf_xor_blasted,280,174,330,164,?,Z,X
Net29_54_2_count_164.cnf-x175_wcnf_xor_blasted,280,175,330,164,?,Z,X
Net29_54_2_count_164.cnf-x176_wcnf_xor_blasted,280,176,330,164,?,Z,X
Net29_54_2_count_164.cnf-x177_wcnf_xor_blasted,280,177,330,164,?,Z,X
Net29_54_2_count_164.cnf-x178_wcnf_xor_blasted,280,178,330,164,?,Z,X
Net29_54_2_count_164.cnf-x179_wcnf_xor_blasted,280,179,330,164,?,Z,X
Net29_54_2_count_164.cnf-x180_wcnf_xor_blasted,280,180,330,164,?,Z,X
Net29_54_2_count_164.cnf-x181_wcnf_xor_blasted,280,181,330,164,?,Z,X
Net29_54_2_count_164.cnf-x182_wcnf_xor_blasted,280,182,330,164,?,Z,X
Net29_54_2_count_164.cnf-x183_wcnf_xor_blasted,280,183,330,164,?,Z,X
Net29_54_2_count_164.cnf-x184_wcnf_xor_blasted,280,184,330,164,?,Z,X
Net29_54_2_count_164.cnf-x185_wcnf_xor_blasted,280,185,330,164,?,Z,X
Net29_54_2_count_164.cnf-x186_wcnf_xor_blasted,280,186,330,164,?,Z,X
Net29_54_2_count_164.cnf-x187_wcnf_xor_blasted,280,187,330,164,?,Z,X
Net29_54_2_count_164.cnf-x188_wcnf_xor_blasted,280,188,330,164,?,Z,X
Net29_54_2_count_164.cnf-x189_wcnf_xor_blasted,280,189,330,164,?,Z,X
Net29_54_2_count_164.cnf-x190_wcnf_xor_blasted,280,190,330,164,?,Z,X
Net29_54_2_count_164.cnf-x191_wcnf_xor_blasted,280,191,330,164,?,Z,X
Net29_54_2_count_164.cnf-x192_wcnf_xor_blasted,280,192,330,164,?,Z,X
Net29_54_2_count_164.cnf-x193_wcnf_xor_blasted,280,193,330,164,?,Z,X
Net29_54_2_count_164.cnf-x194_wcnf_xor_blasted,280,194,330,164,?,Z,X
Net29_54_2_count_164.cnf-x195_wcnf_xor_blasted,280,195,330,164,?,Z,X
Net29_54_2_count_164.cnf-x196_wcnf_xor_blasted,280,196,330,164,?,Z,X
Net29_54_2_count_164.cnf-x197_wcnf_xor_blasted,280,197,330,164,?,Z,X
Net29_54_2_count_164.cnf-x198_wcnf_xor_blasted,280,198,330,164,?,Z,X
Net29_54_2_count_164.cnf-x199_wcnf_xor_blasted,280,199,330,164,?,Z,X
Net29_54_2_count_164.cnf-x200_wcnf_xor_blasted,280,200,330,164,?,Z,X
Net29_54_2_count_164.cnf-x201_wcnf_xor_blasted,280,201,330,164,?,Z,X
Net29_54_2_count_164.cnf-x202_wcnf_xor_blasted,280,202,330,164,?,Z,X
Net29_54_2_count_164.cnf-x203_wcnf_xor_blasted,280,203,330,164,?,Z,X
Net29_54_2_count_164.cnf-x204_wcnf_xor_blasted,280,204,330,164,?,Z,X
Net29_54_2_count_164.cnf-x205_wcnf_xor_blasted,280,205,330,164,?,Z,X
Net29_54_2_count_164.cnf-x206_wcnf_xor_blasted,280,206,330,164,?,Z,X
Net29_54_2_count_164.cnf-x207_wcnf_xor_blasted,280,207,330,164,?,Z,X
Net29_54_2_count_164.cnf-x208_wcnf_xor_blasted,280,208,330,164,?,Z,X
Net29_54_2_count_164.cnf-x209_wcnf_xor_blasted,280,209,330,164,?,Z,X
Net29_54_2_count_164.cnf-x210_wcnf_xor_blasted,280,210,330,164,?,Z,X
Net29_54_2_count_164.cnf-x211_wcnf_xor_blasted,280,211,330,164,?,Z,X
Net29_54_2_count_164.cnf-x212_wcnf_xor_blasted,280,212,330,164,?,Z,X
Net29_54_2_count_164.cnf-x213_wcnf_xor_blasted,280,213,330,164,?,Z,X
Net29_54_2_count_164.cnf-x214_wcnf_xor_blasted,280,214,330,164,?,Z,X
Net29_54_2_count_164.cnf-x215_wcnf_xor_blasted,280,215,330,164,?,Z,X
Net29_54_2_count_164.cnf-x216_wcnf_xor_blasted,280,216,330,164,?,Z,X
Net29_54_2_count_164.cnf-x217_wcnf_xor_blasted,280,217,330,164,?,Z,X
Net29_54_2_count_164.cnf-x218_wcnf_xor_blasted,280,218,330,164,?,Z,X
Net29_54_2_count_164.cnf-x219_wcnf_xor_blasted,280,219,330,164,?,Z,X
Net29_54_2_count_164.cnf-x220_wcnf_xor_blasted,280,220,330,164,?,Z,X
Net29_54_2_count_164.cnf-x221_wcnf_xor_blasted,280,221,330,164,?,Z,X
Net29_54_2_count_164.cnf-x222_wcnf_xor_blasted,280,222,330,164,?,Z,X
Net29_54_2_count_164.cnf-x223_wcnf_xor_blasted,280,223,330,164,?,Z,X
Net29_54_2_count_164.cnf-x224_wcnf_xor_blasted,280,224,330,164,?,Z,X
Net29_54_2_count_164.cnf-x225_wcnf_xor_blasted,280,225,330,164,?,Z,X
Net29_54_2_count_164.cnf-x226_wcnf_xor_blasted,280,226,330,164,?,Z,X
Net29_54_2_count_164.cnf-x227_wcnf_xor_blasted,280,227,330,164,?,Z,X
Net29_54_2_count_164.cnf-x228_wcnf_xor_blasted,280,228,330,164,?,Z,X
Net29_54_2_count_164.cnf-x229_wcnf_xor_blasted,280,229,330,164,?,Z,X
Net29_54_2_count_164.cnf-x230_wcnf_xor_blasted,280,230,330,164,?,Z,X
Net29_91_7_count_164.cnf-x170_wcnf_xor_blasted,280,170,330,164,?,Z,X
Net29_91_7_count_164.cnf-x171_wcnf_xor_blasted,280,171,330,164,?,Z,X
Net29_91_7_count_164.cnf-x172_wcnf_xor_blasted,280,172,330,164,?,Z,X
Net29_91_7_count_164.cnf-x173_wcnf_xor_blasted,280,173,330,164,?,Z,X
Net29_91_7_count_164.cnf-x174_wcnf_xor_blasted,280,174,330,164,?,Z,X
Net29_91_7_count_164.cnf-x175_wcnf_xor_blasted,280,175,330,164,?,Z,X
Net29_91_7_count_164.cnf-x176_wcnf_xor_blasted,280,176,330,164,?,Z,X
Net29_91_7_count_164.cnf-x177_wcnf_xor_blasted,280,177,330,164,?,Z,X
Net29_91_7_count_164.cnf-x178_wcnf_xor_blasted,280,178,330,164,?,Z,X
Net29_91_7_count_164.cnf-x179_wcnf_xor_blasted,280,179,330,164,?,Z,X
Net29_91_7_count_164.cnf-x180_wcnf_xor_blasted,280,180,330,164,?,Z,X
Net29_91_7_count_164.cnf-x181_wcnf_xor_blasted,280,181,330,164,?,Z,X
Net29_91_7_count_164.cnf-x182_wcnf_xor_blasted,280,182,330,164,?,Z,X
Net29_91_7_count_164.cnf-x183_wcnf_xor_blasted,280,183,330,164,?,Z,X
Net29_91_7_count_164.cnf-x184_wcnf_xor_blasted,280,184,330,164,?,Z,X
Net29_91_7_count_164.cnf-x185_wcnf_xor_blasted,280,185,330,164,?,Z,X
Net29_91_7_count_164.cnf-x186_wcnf_xor_blasted,280,186,330,164,?,Z,X
Net29_91_7_count_164.cnf-x187_wcnf_xor_blasted,280,187,330,164,?,Z,X
Net29_91_7_count_164.cnf-x188_wcnf_xor_blasted,280,188,330,164,?,Z,X
Net29_91_7_count_164.cnf-x189_wcnf_xor_blasted,280,189,330,164,?,Z,X
Net29_91_7_count_164.cnf-x190_wcnf_xor_blasted,280,190,330,164,?,Z,X
Net29_91_7_count_164.cnf-x191_wcnf_xor_blasted,280,191,330,164,?,Z,X
Net29_91_7_count_164.cnf-x192_wcnf_xor_blasted,280,192,330,164,?,Z,X
Net29_91_7_count_164.cnf-x193_wcnf_xor_blasted,280,193,330,164,?,Z,X
Net29_91_7_count_164.cnf-x194_wcnf_xor_blasted,280,194,330,164,?,Z,X
Net29_91_7_count_164.cnf-x195_wcnf_xor_blasted,280,195,330,164,?,Z,X
Net29_91_7_count_164.cnf-x196_wcnf_xor_blasted,280,196,330,164,?,Z,X
Net29_91_7_count_164.cnf-x197_wcnf_xor_blasted,280,197,330,164,?,Z,X
Net29_91_7_count_164.cnf-x198_wcnf_xor_blasted,280,198,330,164,?,Z,X
Net29_91_7_count_164.cnf-x199_wcnf_xor_blasted,280,199,330,164,?,Z,X
Net29_91_7_count_164.cnf-x200_wcnf_xor_blasted,280,200,330,164,?,Z,X
Net29_91_7_count_164.cnf-x201_wcnf_xor_blasted,280,201,330,164,?,Z,X
Net29_91_7_count_164.cnf-x202_wcnf_xor_blasted,280,202,330,164,?,Z,X
Net29_91_7_count_164.cnf-x203_wcnf_xor_blasted,280,203,330,164,?,Z,X
Net29_91_7_count_164.cnf-x204_wcnf_xor_blasted,280,204,330,164,?,Z,X
Net29_91_7_count_164.cnf-x205_wcnf_xor_blasted,280,205,330,164,?,Z,X
Net29_91_7_count_164.cnf-x206_wcnf_xor_blasted,280,206,330,164,?,Z,X
Net29_91_7_count_164.cnf-x207_wcnf_xor_blasted,280,207,330,164,?,Z,X
Net29_91_7_count_164.cnf-x208_wcnf_xor_blasted,280,208,330,164,?,Z,X
Net29_91_7_count_164.cnf-x209_wcnf_xor_blasted,280,209,330,164,?,Z,X
Net29_91_7_count_164.cnf-x210_wcnf_xor_blasted,280,210,330,164,?,Z,X
Net29_91_7_count_164.cnf-x211_wcnf_xor_blasted,280,211,330,164,?,Z,X
Net29_91_7_count_164.cnf-x212_wcnf_xor_blasted,280,212,330,164,?,Z,X
Net29_91_7_count_164.cnf-x213_wcnf_xor_blasted,280,213,330,164,?,Z,X
Net29_91_7_count_164.cnf-x214_wcnf_xor_blasted,280,214,330,164,?,Z,X
Net29_91_7_count_164.cnf-x215_wcnf_xor_blasted,280,215,330,164,?,Z,X
Net29_91_7_count_164.cnf-x216_wcnf_xor_blasted,280,216,330,164,?,Z,X
Net29_91_7_count_164.cnf-x217_wcnf_xor_blasted,280,217,330,164,?,Z,X
Net29_91_7_count_164.cnf-x218_wcnf_xor_blasted,280,218,330,164,?,Z,X
Net29_91_7_count_164.cnf-x219_wcnf_xor_blasted,280,219,330,164,?,Z,X
Net29_91_7_count_164.cnf-x220_wcnf_xor_blasted,280,220,330,164,?,Z,X
Net29_91_7_count_164.cnf-x221_wcnf_xor_blasted,280,221,330,164,?,Z,X
Net29_91_7_count_164.cnf-x222_wcnf_xor_blasted,280,222,330,164,?,Z,X
Net29_91_7_count_164.cnf-x223_wcnf_xor_blasted,280,223,330,164,?,Z,X
Net29_91_7_count_164.cnf-x224_wcnf_xor_blasted,280,224,330,164,?,Z,X
Net29_91_7_count_164.cnf-x225_wcnf_xor_blasted,280,225,330,164,?,Z,X
Net29_91_7_count_164.cnf-x226_wcnf_xor_blasted,280,226,330,164,?,Z,X
Net29_91_7_count_164.cnf-x227_wcnf_xor_blasted,280,227,330,164,?,Z,X
Net29_91_7_count_164.cnf-x228_wcnf_xor_blasted,280,228,330,164,?,Z,X
Net29_91_7_count_164.cnf-x229_wcnf_xor_blasted,280,229,330,164,?,Z,X
Net29_91_7_count_164.cnf-x230_wcnf_xor_blasted,280,230,330,164,?,Z,X
Net5_2_1_count_70.cnf-x170_wcnf_xor_blasted,131,170,142,70,UNSAT,0.09,0.10
Net5_2_1_count_70.cnf-x171_wcnf_xor_blasted,131,171,142,70,UNSAT,0.11,0.09
Net5_2_1_count_70.cnf-x172_wcnf_xor_blasted,131,172,142,70,UNSAT,0.10,0.10
Net5_2_1_count_70.cnf-x173_wcnf_xor_blasted,131,173,142,70,UNSAT,0.10,0.11
Net5_2_1_count_70.cnf-x174_wcnf_xor_blasted,131,174,142,70,UNSAT,0.10,0.11
Net5_2_1_count_70.cnf-x175_wcnf_xor_blasted,131,175,142,70,UNSAT,0.10,0.10
Net5_2_1_count_70.cnf-x176_wcnf_xor_blasted,131,176,142,70,UNSAT,0.10,0.10
Net5_2_1_count_70.cnf-x177_wcnf_xor_blasted,131,177,142,70,UNSAT,0.09,0.11
Net5_2_1_count_70.cnf-x178_wcnf_xor_blasted,131,178,142,70,UNSAT,0.10,0.10
Net5_2_1_count_70.cnf-x179_wcnf_xor_blasted,131,179,142,70,UNSAT,0.10,0.11
Net5_2_1_count_70.cnf-x180_wcnf_xor_blasted,131,180,142,70,UNSAT,0.09,0.10
Net5_2_1_count_70.cnf-x181_wcnf_xor_blasted,131,181,142,70,UNSAT,0.10,0.11
Net5_2_1_count_70.cnf-x182_wcnf_xor_blasted,131,182,142,70,UNSAT,0.11,0.10
Net5_2_1_count_70.cnf-x183_wcnf_xor_blasted,131,183,142,70,UNSAT,0.09,0.13
Net5_2_1_count_70.cnf-x184_wcnf_xor_blasted,131,184,142,70,UNSAT,0.10,0.11
Net5_2_1_count_70.cnf-x185_wcnf_xor_blasted,131,185,142,70,UNSAT,0.10,0.11
Net5_2_1_count_70.cnf-x186_wcnf_xor_blasted,131,186,142,70,UNSAT,0.10,0.10
Net5_2_1_count_70.cnf-x187_wcnf_xor_blasted,131,187,142,70,UNSAT,0.10,0.10
Net5_2_1_count_70.cnf-x188_wcnf_xor_blasted,131,188,142,70,UNSAT,0.11,0.10
Net5_2_1_count_70.cnf-x189_wcnf_xor_blasted,131,189,142,70,UNSAT,0.11,0.11
Net5_2_1_count_70.cnf-x190_wcnf_xor_blasted,131,190,142,70,UNSAT,0.11,0.11
Net5_2_1_count_70.cnf-x191_wcnf_xor_blasted,131,191,142,70,UNSAT,0.10,0.12
Net5_2_1_count_70.cnf-x192_wcnf_xor_blasted,131,192,142,70,UNSAT,0.10,0.11
Net5_2_1_count_70.cnf-x193_wcnf_xor_blasted,131,193,142,70,UNSAT,0.11,0.11
Net5_2_1_count_70.cnf-x194_wcnf_xor_blasted,131,194,142,70,UNSAT,0.11,0.12
Net5_2_1_count_70.cnf-x195_wcnf_xor_blasted,131,195,142,70,UNSAT,0.11,0.11
Net5_2_1_count_70.cnf-x196_wcnf_xor_blasted,131,196,142,70,UNSAT,0.11,0.11
Net5_2_1_count_70.cnf-x197_wcnf_xor_blasted,131,197,142,70,UNSAT,0.11,0.11
Net5_2_1_count_70.cnf-x198_wcnf_xor_blasted,131,198,142,70,UNSAT,0.12,0.13
Net5_2_1_count_70.cnf-x199_wcnf_xor_blasted,131,199,142,70,UNSAT,0.11,0.13
Net5_2_1_count_70.cnf-x200_wcnf_xor_blasted,131,200,142,70,UNSAT,0.12,0.12
Net5_2_1_count_70.cnf-x201_wcnf_xor_blasted,131,201,142,70,UNSAT,0.12,0.12
Net5_2_1_count_70.cnf-x202_wcnf_xor_blasted,131,202,142,70,UNSAT,0.11,0.13
Net5_2_1_count_70.cnf-x203_wcnf_xor_blasted,131,203,142,70,UNSAT,0.11,0.13
Net5_2_1_count_70.cnf-x204_wcnf_xor_blasted,131,204,142,70,UNSAT,0.13,0.11
Net5_2_1_count_70.cnf-x205_wcnf_xor_blasted,131,205,142,70,UNSAT,0.12,0.12
Net5_2_1_count_70.cnf-x206_wcnf_xor_blasted,131,206,142,70,UNSAT,0.10,0.12
Net5_2_1_count_70.cnf-x207_wcnf_xor_blasted,131,207,142,70,UNSAT,0.12,0.13
Net5_2_1_count_70.cnf-x208_wcnf_xor_blasted,131,208,142,70,UNSAT,0.12,0.13
