fname,vars,xors,hard nonxor clauses,soft clauses,SAT,orig time,new time
Net6_50_15_count_91.cnf-x5_wcnf_xor_blasted,153,5,184,91,?,Z,X
Net6_50_15_count_91.cnf-x60_wcnf_xor_blasted,153,60,184,91,?,Z,X
Net6_50_15_count_91.cnf-x6_wcnf_xor_blasted,153,6,184,91,?,Z,X
Net6_50_15_count_91.cnf-x7_wcnf_xor_blasted,153,7,184,91,?,Z,X
Net6_50_15_count_91.cnf-x8_wcnf_xor_blasted,153,8,184,91,?,Z,X
Net6_50_15_count_91.cnf-x9_wcnf_xor_blasted,153,9,184,91,?,Z,X
Net8_36_16_count_96.cnf-x0_wcnf_xor_blasted,162,0,194,96,SAT,0.00,0.00
Net8_36_16_count_96.cnf-x10_wcnf_xor_blasted,162,10,194,96,SAT,62.33,13.22
Net8_36_16_count_96.cnf-x11_wcnf_xor_blasted,162,11,194,96,SAT,303.09,61.49
Net8_36_16_count_96.cnf-x12_wcnf_xor_blasted,162,12,194,96,SAT,311.79,43.85
Net8_36_16_count_96.cnf-x13_wcnf_xor_blasted,162,13,194,96,SAT,131.24,11.81
Net8_36_16_count_96.cnf-x14_wcnf_xor_blasted,162,14,194,96,SAT,451.12,25.67
Net8_36_16_count_96.cnf-x15_wcnf_xor_blasted,162,15,194,96,SAT,317.55,29.30
Net8_36_16_count_96.cnf-x16_wcnf_xor_blasted,162,16,194,96,SAT,82.91,123.46
Net8_36_16_count_96.cnf-x17_wcnf_xor_blasted,162,17,194,96,SAT,1498.51,89.77
Net8_36_16_count_96.cnf-x18_wcnf_xor_blasted,162,18,194,96,SAT,Z,280.45
Net8_36_16_count_96.cnf-x19_wcnf_xor_blasted,162,19,194,96,SAT,Z,203.68
Net8_36_16_count_96.cnf-x1_wcnf_xor_blasted,162,1,194,96,SAT,0.01,0.01
Net8_36_16_count_96.cnf-x20_wcnf_xor_blasted,162,20,194,96,SAT,Z,158.74
Net8_36_16_count_96.cnf-x21_wcnf_xor_blasted,162,21,194,96,SAT,Z,475.07
Net8_36_16_count_96.cnf-x22_wcnf_xor_blasted,162,22,194,96,SAT,Z,225.56
Net8_36_16_count_96.cnf-x23_wcnf_xor_blasted,162,23,194,96,SAT,Z,2261.03
Net8_36_16_count_96.cnf-x24_wcnf_xor_blasted,162,24,194,96,SAT,Z,3479.94
Net8_36_16_count_96.cnf-x25_wcnf_xor_blasted,162,25,194,96,SAT,Z,3150.84
Net8_36_16_count_96.cnf-x26_wcnf_xor_blasted,162,26,194,96,?,Z,X
Net8_36_16_count_96.cnf-x27_wcnf_xor_blasted,162,27,194,96,?,Z,X
Net8_36_16_count_96.cnf-x28_wcnf_xor_blasted,162,28,194,96,?,Z,X
Net8_36_16_count_96.cnf-x29_wcnf_xor_blasted,162,29,194,96,?,Z,X
Net8_36_16_count_96.cnf-x2_wcnf_xor_blasted,162,2,194,96,SAT,0.08,0.09
Net8_36_16_count_96.cnf-x30_wcnf_xor_blasted,162,30,194,96,?,Z,X
Net8_36_16_count_96.cnf-x31_wcnf_xor_blasted,162,31,194,96,?,Z,X
Net8_36_16_count_96.cnf-x32_wcnf_xor_blasted,162,32,194,96,?,Z,X
Net8_36_16_count_96.cnf-x33_wcnf_xor_blasted,162,33,194,96,?,Z,X
Net8_36_16_count_96.cnf-x34_wcnf_xor_blasted,162,34,194,96,?,Z,X
Net8_36_16_count_96.cnf-x35_wcnf_xor_blasted,162,35,194,96,?,Z,X
Net8_36_16_count_96.cnf-x36_wcnf_xor_blasted,162,36,194,96,?,Z,X
Net8_36_16_count_96.cnf-x37_wcnf_xor_blasted,162,37,194,96,?,Z,X
Net8_36_16_count_96.cnf-x38_wcnf_xor_blasted,162,38,194,96,?,Z,X
Net8_36_16_count_96.cnf-x39_wcnf_xor_blasted,162,39,194,96,?,Z,X
Net8_36_16_count_96.cnf-x3_wcnf_xor_blasted,162,3,194,96,SAT,0.20,0.19
Net8_36_16_count_96.cnf-x40_wcnf_xor_blasted,162,40,194,96,?,Z,X
Net8_36_16_count_96.cnf-x41_wcnf_xor_blasted,162,41,194,96,?,Z,X
Net8_36_16_count_96.cnf-x42_wcnf_xor_blasted,162,42,194,96,?,Z,X
Net8_36_16_count_96.cnf-x43_wcnf_xor_blasted,162,43,194,96,?,Z,X
Net8_36_16_count_96.cnf-x44_wcnf_xor_blasted,162,44,194,96,?,Z,X
Net8_36_16_count_96.cnf-x45_wcnf_xor_blasted,162,45,194,96,?,Z,X
Net8_36_16_count_96.cnf-x46_wcnf_xor_blasted,162,46,194,96,?,Z,X
Net8_36_16_count_96.cnf-x47_wcnf_xor_blasted,162,47,194,96,?,Z,X
Net8_36_16_count_96.cnf-x48_wcnf_xor_blasted,162,48,194,96,?,Z,X
Net8_36_16_count_96.cnf-x49_wcnf_xor_blasted,162,49,194,96,?,Z,X
Net8_36_16_count_96.cnf-x4_wcnf_xor_blasted,162,4,194,96,SAT,0.27,0.27
Net8_36_16_count_96.cnf-x50_wcnf_xor_blasted,162,50,194,96,?,Z,X
Net8_36_16_count_96.cnf-x51_wcnf_xor_blasted,162,51,194,96,?,Z,X
Net8_36_16_count_96.cnf-x52_wcnf_xor_blasted,162,52,194,96,?,Z,X
Net8_36_16_count_96.cnf-x53_wcnf_xor_blasted,162,53,194,96,?,Z,X
Net8_36_16_count_96.cnf-x54_wcnf_xor_blasted,162,54,194,96,?,Z,X
Net8_36_16_count_96.cnf-x55_wcnf_xor_blasted,162,55,194,96,?,Z,X
Net8_36_16_count_96.cnf-x56_wcnf_xor_blasted,162,56,194,96,?,Z,X
Net8_36_16_count_96.cnf-x57_wcnf_xor_blasted,162,57,194,96,?,Z,X
Net8_36_16_count_96.cnf-x58_wcnf_xor_blasted,162,58,194,96,?,Z,X
Net8_36_16_count_96.cnf-x59_wcnf_xor_blasted,162,59,194,96,?,Z,X
Net8_36_16_count_96.cnf-x5_wcnf_xor_blasted,162,5,194,96,SAT,0.32,0.55
Net8_36_16_count_96.cnf-x60_wcnf_xor_blasted,162,60,194,96,?,Z,X
Net8_36_16_count_96.cnf-x6_wcnf_xor_blasted,162,6,194,96,SAT,0.51,0.56
Net8_36_16_count_96.cnf-x7_wcnf_xor_blasted,162,7,194,96,SAT,8.76,1.43
Net8_36_16_count_96.cnf-x8_wcnf_xor_blasted,162,8,194,96,SAT,28.90,2.18
Net8_36_16_count_96.cnf-x9_wcnf_xor_blasted,162,9,194,96,SAT,38.85,5.94
Net8_59_44_count_96.cnf-x0_wcnf_xor_blasted,162,0,194,96,SAT,0.00,0.00
Net8_59_44_count_96.cnf-x10_wcnf_xor_blasted,162,10,194,96,SAT,16.00,1.05
Net8_59_44_count_96.cnf-x11_wcnf_xor_blasted,162,11,194,96,SAT,68.59,1.84
Net8_59_44_count_96.cnf-x12_wcnf_xor_blasted,162,12,194,96,SAT,57.27,2.78
Net8_59_44_count_96.cnf-x13_wcnf_xor_blasted,162,13,194,96,SAT,23.61,192.07
Net8_59_44_count_96.cnf-x14_wcnf_xor_blasted,162,14,194,96,SAT,123.69,174.02
Net8_59_44_count_96.cnf-x15_wcnf_xor_blasted,162,15,194,96,SAT,246.08,91.05
Net8_59_44_count_96.cnf-x16_wcnf_xor_blasted,162,16,194,96,SAT,81.01,2.48
Net8_59_44_count_96.cnf-x17_wcnf_xor_blasted,162,17,194,96,SAT,62.83,3.88
Net8_59_44_count_96.cnf-x18_wcnf_xor_blasted,162,18,194,96,SAT,1057.70,224.45
Net8_59_44_count_96.cnf-x19_wcnf_xor_blasted,162,19,194,96,SAT,Z,322.20
Net8_59_44_count_96.cnf-x1_wcnf_xor_blasted,162,1,194,96,SAT,0.01,0.01
Net8_59_44_count_96.cnf-x20_wcnf_xor_blasted,162,20,194,96,SAT,Z,183.20
Net8_59_44_count_96.cnf-x21_wcnf_xor_blasted,162,21,194,96,SAT,Z,81.76
Net8_59_44_count_96.cnf-x22_wcnf_xor_blasted,162,22,194,96,SAT,Z,318.59
Net8_59_44_count_96.cnf-x23_wcnf_xor_blasted,162,23,194,96,SAT,Z,317.30
Net8_59_44_count_96.cnf-x24_wcnf_xor_blasted,162,24,194,96,SAT,Z,3413.75
Net8_59_44_count_96.cnf-x25_wcnf_xor_blasted,162,25,194,96,SAT,Z,3126.33
Net8_59_44_count_96.cnf-x26_wcnf_xor_blasted,162,26,194,96,SAT,Z,3375.26
Net8_59_44_count_96.cnf-x27_wcnf_xor_blasted,162,27,194,96,?,Z,X
Net8_59_44_count_96.cnf-x28_wcnf_xor_blasted,162,28,194,96,?,Z,X
Net8_59_44_count_96.cnf-x29_wcnf_xor_blasted,162,29,194,96,?,Z,X
Net8_59_44_count_96.cnf-x2_wcnf_xor_blasted,162,2,194,96,SAT,0.01,0.02
Net8_59_44_count_96.cnf-x30_wcnf_xor_blasted,162,30,194,96,?,Z,X
Net8_59_44_count_96.cnf-x31_wcnf_xor_blasted,162,31,194,96,?,Z,X
Net8_59_44_count_96.cnf-x32_wcnf_xor_blasted,162,32,194,96,?,Z,X
Net8_59_44_count_96.cnf-x33_wcnf_xor_blasted,162,33,194,96,?,Z,X
Net8_59_44_count_96.cnf-x34_wcnf_xor_blasted,162,34,194,96,?,Z,X
Net8_59_44_count_96.cnf-x35_wcnf_xor_blasted,162,35,194,96,?,Z,X
Net8_59_44_count_96.cnf-x36_wcnf_xor_blasted,162,36,194,96,?,Z,X
Net8_59_44_count_96.cnf-x37_wcnf_xor_blasted,162,37,194,96,?,Z,X
Net8_59_44_count_96.cnf-x38_wcnf_xor_blasted,162,38,194,96,?,Z,X
Net8_59_44_count_96.cnf-x39_wcnf_xor_blasted,162,39,194,96,?,Z,X
Net8_59_44_count_96.cnf-x3_wcnf_xor_blasted,162,3,194,96,SAT,0.01,0.01
Net8_59_44_count_96.cnf-x40_wcnf_xor_blasted,162,40,194,96,?,Z,X
Net8_59_44_count_96.cnf-x41_wcnf_xor_blasted,162,41,194,96,?,Z,X
Net8_59_44_count_96.cnf-x42_wcnf_xor_blasted,162,42,194,96,?,Z,X
Net8_59_44_count_96.cnf-x43_wcnf_xor_blasted,162,43,194,96,?,Z,X
Net8_59_44_count_96.cnf-x44_wcnf_xor_blasted,162,44,194,96,?,Z,X
Net8_59_44_count_96.cnf-x45_wcnf_xor_blasted,162,45,194,96,?,Z,X
Net8_59_44_count_96.cnf-x46_wcnf_xor_blasted,162,46,194,96,?,Z,X
Net8_59_44_count_96.cnf-x47_wcnf_xor_blasted,162,47,194,96,?,Z,X
Net8_59_44_count_96.cnf-x48_wcnf_xor_blasted,162,48,194,96,?,Z,X
Net8_59_44_count_96.cnf-x49_wcnf_xor_blasted,162,49,194,96,?,Z,X
Net8_59_44_count_96.cnf-x4_wcnf_xor_blasted,162,4,194,96,SAT,0.01,0.02
Net8_59_44_count_96.cnf-x50_wcnf_xor_blasted,162,50,194,96,?,Z,X
Net8_59_44_count_96.cnf-x51_wcnf_xor_blasted,162,51,194,96,?,Z,X
Net8_59_44_count_96.cnf-x52_wcnf_xor_blasted,162,52,194,96,?,Z,X
Net8_59_44_count_96.cnf-x53_wcnf_xor_blasted,162,53,194,96,?,Z,X
Net8_59_44_count_96.cnf-x54_wcnf_xor_blasted,162,54,194,96,?,Z,X
Net8_59_44_count_96.cnf-x55_wcnf_xor_blasted,162,55,194,96,?,Z,X
Net8_59_44_count_96.cnf-x56_wcnf_xor_blasted,162,56,194,96,?,Z,X
Net8_59_44_count_96.cnf-x57_wcnf_xor_blasted,162,57,194,96,?,Z,X
Net8_59_44_count_96.cnf-x58_wcnf_xor_blasted,162,58,194,96,?,Z,X
Net8_59_44_count_96.cnf-x59_wcnf_xor_blasted,162,59,194,96,?,Z,X
Net8_59_44_count_96.cnf-x5_wcnf_xor_blasted,162,5,194,96,SAT,0.01,0.02
Net8_59_44_count_96.cnf-x60_wcnf_xor_blasted,162,60,194,96,?,Z,X
Net8_59_44_count_96.cnf-x6_wcnf_xor_blasted,162,6,194,96,SAT,1.02,1.12
Net8_59_44_count_96.cnf-x7_wcnf_xor_blasted,162,7,194,96,SAT,1.10,0.86
Net8_59_44_count_96.cnf-x8_wcnf_xor_blasted,162,8,194,96,SAT,11.45,0.76
Net8_59_44_count_96.cnf-x9_wcnf_xor_blasted,162,9,194,96,SAT,32.18,1.74
